title,label,link
Kampus Tak Layak Jadi SPPG Untuk MBG - Validnews,negatif,https://www.validnews.id/nasional/kampus-tak-layak-jadi-sppg-untuk-mbg
Program MBG Diklaim Dorong Ekonomi Masyarakat Lapisan Bawah di Lombok Tengah - insidelombok,positif,https://insidelombok.id/lombok-tengah/program-mbg-diklaim-dorong-ekonomi-masyarakat-lapisan-bawah-di-lombok-tengah/
Ketua DPP GPI Tuding Kepala SPPG MBG Napano Kusambi Sampaikan Pernyataan Bohong di Media - sorotnews.co.id,negatif,https://www.sorotnews.co.id/ketua-dpp-gpi-tuding-kepala-sppg-mbg-napano-kusambi-sampaikan-pernyataan-bohong-di-media/
Presiden Jokowi Bakal Monitor Uji Coba Makan Bergizi Gratis di Kota Cilegon - Berita Cilegon,netral,https://berita.cilegon.go.id/baca/Presiden-Jokowi-Bakal-Monitor-Uji-Coba-Makan-Bergizi-Gratis-di-Kota-Cilegon/20260503/MTE1Ng%3D%3D
Pemprov Banten Perkuat Pengawasan Program Makan Bergizi Gratis - Pemerintah Provinsi Banten,positif,https://bantenprov.go.id/berita/pemprov-banten-perkuat-pengawasan-program-makan-bergizi-gratis
SMA 6 Palu tegaskan program MBG sangat diharapkan siswa - ANTARA News Sulteng,positif,https://sulteng.antaranews.com/berita/382521/sma-6-palu-tegaskan-program-mbg-sangat-diharapkan-siswa
"Targetkan Ibu Hamil hingga Balita, Program Makan Bergizi Gratis di Batang Diperluas - Ayo Batang - Ayo Batang",positif,https://www.ayobatang.com/batang-raya/3717072634/targetkan-ibu-hamil-hingga-balita-program-makan-bergizi-gratis-di-batang-diperluas
"Polres Gresik Dukung Program Presiden, Kapolres Tinjau SPPG and MBG di SLB Kemala Bhayangkari 2 - Nusantara Abadi News",positif,https://nusantaraabadinews.com/2026/05/05/polres-gresik-dukung-program-presiden-kapolres-tinjau-sppg-dan-mbg-di-slb-kemala-bhayangkari-2/
Pemerintah dan DPR Tanggapi Masuknya Program MBG dalam APBN 2026 - Mahkamah Konstitusi RI,netral,https://www.mkri.id/berita/pemerintah-dan-dpr-tanggapi-masuknya-program-mbg-dalam-apbn-2026-24854
Guru Besar Untad Palu: Program MBG dapat menjadikan siswa setara - ANTARA News Sulteng,positif,https://sulteng.antaranews.com/berita/382519/guru-besar-untad-palu-program-mbg-dapat-menjadikan-siswa-setara
Buruh Nilai Program Makan Bergizi Gratis Tidak Bermanfaat - Babel Insight,negatif,https://www.babelinsight.id/evaluasi-buruh-program-makan-gratis
"Dukung Program Pemerintah Pusat, Babinsa Kodim 1420/Sidrap Dampingi Penyaluran Makan Bergizi Gratis - sidraptimur.com",positif,https://sidraptimur.com/2026/05/04/dukung-program-pemerintah-pusat-babinsa-kodim-1420-sidrap-dampingi-penyaluran-makan-bergizi-gratis/
Kemenkeu Pangkas Makan Bergizi Gratis Sabtu Demi Hemat Triliunan Rupiah - Tabloid Elemen,negatif,https://tabloidelemen.com/kemenkeu-pangkas-makan-bergizi-gratis-sabtu-demi-hemat-triliunan-rupiah/
"MBG 2026 Serap Rp70,2 Triliun, Jangkau 61,96 Juta Penerima - Monitorday",positif,https://monitorday.com/mbg-2026-serap-rp702-triliun-jangkau-6196-juta-penerima/
Viral! Bupati Siak Sebut Rp1 Triliun Anggaran Daerah Dialihkan ke Program MBG - HALLORIAU.COM,negatif,https://halloriau.com/read-siak-14617233-2026-05-05-viral-bupati-siak-sebut-rp1-triliun-anggaran-daerah-dialihkan-ke-program-mbg.html
"Kepala Staf Kepresidenan Akan Cek SPPG Disuspensi, Tetapi Masih Terima Insentif - Bisnis.com",negatif,https://kabar24.bisnis.com/read/20260505/15/1971449/kepala-staf-kepresidenan-akan-cek-sppg-disuspensi-tetapi-masih-terima-insentif
KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN REPUBLIK INDONESIA - - Kementerian Koordinator Bidang Perekonomian Republik Indonesia,positif,https://www.ekon.go.id/publikasi/detail/6818/program-makan-bergizi-gratis-perkuat-fondasi-ekonomi-nasional-dan-dorong-pertumbuhan-inklusif
pemerintah-perkuat-implementasi-program-makan-bergizi-gratis-di-jawa-tengah-melalui-target-nasional-82-9-juta-penerima-manfaat-percepatan-validasi-data-dan-standar-keamanan-pangan-jadi-prioritas - Kementerian Koordinator Bidang Pangan,positif,https://www.kemenkopangan.go.id/detail-artikel/pemerintah-perkuat-implementasi-program-makan-bergizi-gratis-di-jawa-tengah-melalui-target-nasional-82-9-juta-penerima-manfaat-percepatan-validasi-data-dan-standar-keamanan-pangan-jadi-prioritas
"Presiden Prabowo Tegaskan Komitmen Program Makan Bergizi Gratis, Kini Jangkau Lebih dari 60 Juta Penerima Manfaat - Presiden RI",positif,https://presidenri.go.id/siaran-pers/presiden-prabowo-tegaskan-komitmen-program-makan-bergizi-gratis-kini-jangkau-lebih-dari-60-juta-penerima-manfaat/
Pemprov Kalteng Tegaskan Komitmen Sukseskan Program Makan Bergizi Gratis - Pemerintah Provinsi Kalimantan Tengah,positif,https://kalteng.go.id/berita/read/42470/pemprov-kalteng-tegaskan-komitmen-sukseskan-program-makan-bergizi-gratis
Pemerintah Fokuskan Program Makan Bergizi Gratis untuk Anak Malanutrisi - AsatuNews.co.id,netral,https://www.asatunews.co.id/program-mbg-fokus-anak-kurang-gizi
"KSP Awasi Program Prioritas Pemerintah, Pastikan Manfaat Nyata untuk Rakyat - Merdeka.com",positif,https://www.merdeka.com/politik/ksp-awasi-program-prioritas-pemerintah-pastikan-manfaat-nyata-untuk-rakyat-569065-mvk.html
"Tanggapi Keluhan Kualitas Makan Bergizi Gratis, Pemkab Jember Lakukan Sidak and Peninjauan di Beberapa SPPG - Pemkab Jember",negatif,https://www.jemberkab.go.id/tanggapi-keluhan-kualitas-makan-bergizi-gratis-pemkab-jember-lakukan-sidak-dan-peninjauan-di-beberapa-sppg/
Pemerintah Kota Gunungsitoli Gelar Rapat Koordinasi Percepatan Penyelenggaraan Program Makan Bergizi Gratis - Website Pemerintah Kota Gunungsitoli,positif,https://gunungsitolikota.go.id/2026/03/pemerintah-kota-gunungsitoli-gelar-rapat-koordinasi-percepatan-penyelenggaraan-program-makan-bergizi-gratis/
Pemerintah Kabupaten Jember Perkuat Pengawasan and Pembinaan Dapur Makan Bergizi Gratis di Tingkat Kecamatan - Pemkab Jember,positif,https://www.jemberkab.go.id/pemerintah-kabupaten-jember-perkuat-pengawasan-dan-pembinaan-dapur-makan-bergizi-gratis-di-tingkat-kecamatan/
Makan (Tidak) Bergizi (Tidak) Gratis - CELIOS – Center of Economic and Law Studies,negatif,https://celios.co.id/makan-tidak-bergizi-tidak-gratis/
Program Makan Bergizi Gratis (Mbg) Meningkatkan Kualitas Gizi Dan Pendidikan Anak Di Papua Tengah - Papuaposnabire,positif,https://papuaposnabire.com/news/program-makan-bergizi-gratis-mbg-meningkatkan-kualitas-gizi-dan-pendidikan-anak-di-papua-tengah
Pemerintah Disarankan Tunda Program Makan Gratis Demi Stabilkan Rupiah - AsatuNews.co.id,negatif,https://www.asatunews.co.id/moratorium-program-pemerintah-stabilitas-rupiah
"Rapat Koordinasi Program Makan Bergizi Gratis, Gubernur NTB Tegaskan Komitmen Dukungan Pemprov - Pemerintah Provinsi NTB",positif,https://ntbprov.go.id/post/rapat-koordinasi-program-makan-bergizi-gratis-gubernur-ntb-tegaskan-komitmen-dukungan-pemprov
MBG digugat ke MK karena 'memakan' sepertiga dana pendidikan – Seberapa mungkin dikabulkan? - BBC,negatif,https://www.bbc.com/indonesia/articles/cn42dl7wykpo
"Kecamatan Cibitung Dukung Program Makan Bergizi Gratis, Jangkau 40 Ribu Penerima Manfaat - bekasikab",positif,https://bekasikab.go.id/kecamatan-cibitung-dqpkung-program-makan-bergizi-gratis-jangkau-40-ribu-penerima-manfaat
Program Makan Bergizi Gratis Diprediksi Paling Cepat Habiskan Anggaran di Awal 2026 - pasardana.id,netral,https://pasardana.id/news/2026/1/12/program-makan-bergizi-gratis-diprediksi-paling-cepat-habiskan-anggaran-di-awal-2026
Mendesak Reformasi Tata Kelola Program Makan Bergizi Gratis - Kompas.id,negatif,https://www.kompas.id/artikel/mendesak-reformasi-tata-kelola-program-makan-bergizi-gratis
MTsN 19 Jakarta MOU Program Makan Bergizi Gratis - Jakarta Kemenag,positif,https://dki.kemenag.go.id/berita/mtsn-19-jakarta-mou-program-makan-bergizi-gratis-zNVnE
"Program Makan Bergizi Gratis di Sikka Berjalan Lancar, Polda NTT Pastikan Distribusi Aman dan Tepat Sasaran - Tribrata News",positif,https://tribratanews.polri.go.id/blog/nasional-3/program-makan-bergizi-gratis-di-sikka-berjalan-lancar-polda-ntt-pastikan-distribusi-aman-dan-tepat-sasaran-98023
"Wali Kota Mojokerto Resmikan Sppg Mentikan, Perkuat Dukungan Program Makan Bergizi Gratis - Pemerintah Kota Mojokerto",positif,https://web.mojokertokota.go.id/berita/wali-kota-mojokerto-resmikan-sppg-mentikan-perkuat-dukungan-program-makan-bergizi-gratis-dyrknzcd4m
MBG: Gelombang aksi protes Makan Bergizi Gratis di berbagai daerah - BBC,negatif,https://www.bbc.com/indonesia/articles/c0rj9k29gqgo
MBG Lansia: Hal-hal yang perlu diperhatikan pemerintah dalam program MBG untuk lansia - BBC,netral,https://www.bbc.com/indonesia/articles/cy9yd1dv43xo
Program Pemerintah Makan Bergizi Gratis Antara Harapan dan Tantangan Ke Depan - DJPb Kemenkeu,positif,https://djpb.kemenkeu.go.id/kppn/magelang/id/data-publikasi/artikel/2976-program-pemerintah-makan-bergizi-gratis-antara-harapan-dan-tatangan-ke-depan.html
Website DJKN - DJKN,positif,https://www.djkn.kemenkeu.go.id/kpknl-parepare/baca-artikel/18061/Multiplier-Effect-Program-MBG-untuk-Pertumbuhan-Ekonomi-Berkelanjutan.html
"Pemerintah Sebut MBG 99 Persen Berhasil, Akademisi Unismuh Makassar Ingatkan Mutu Gizi Harus Merata - Berita Unismuh Makassar",positif,https://news.unismuh.ac.id/2026/01/07/pemerintah-sebut-mbg-99-persen-berhasil-akademisi-unismuh-makassar-ingatkan-mutu-gizi-harus-merata/
Bupati Bone Luncurkan Program Makan Bergizi Gratis di Kecamatan Patimpeng - bone.go.id,positif,https://bone.go.id/2025/12/09/bupati-bone-luncurkan-program-makan-bergizi-gratis-di-kecamatan-patimpeng/
Ada Siapa di Balik MBG? : Patronase Politik dalam Memperkuat Dukungan - antikorupsi.org,negatif,https://antikorupsi.org/id/ada-siapa-di-balik-mbg-patronase-politik-dalam-memperkuat-dukungan
Program Makan Bergizi Gratis Dinilai Sarat Masalah Tata Kelola - Kompas.id,negatif,https://www.kompas.id/artikel/program-makan-bergizi-gratis-dinilai-sarat-masalah-tata-kelola
"MBG: Korban keracunan MBG sepanjang Januari 2026 hampir 2.000 pelajar, mengapa terus terjadi? - BBC",negatif,https://www.bbc.com/indonesia/articles/cvg5eywd109o
"Program Makan Bergizi Gratis Resmi Diluncurkan di Bojonegoro, Sasar 3.000 Pelajar, Balita dan Ibu Hamil - Radar Bojonegoro",positif,https://radarbojonegoro.jawapos.com/pendidikan/2501070007/program-makan-bergizi-gratis-resmi-diluncurkan-di-bojonegoro-sasar-3000-pelajar-balita-dan-ibu-hamil
Wagub Nyanyang Hadiri Koordinasi dan Evaluasi Program Makan Bergizi Gratis di Kepri - kepriprov.go.id,positif,https://www.kepriprov.go.id/berita/gubernur/wagub-nyanyang-hadiri-koordinasi-dan-evaluasi-program-makan-bergizi-gratis-di-kepri
Sosialisasi Program Makan Bergizi Gratis (MBG) Perkuat Upaya Penanggulangan Gizi dan Stunting di Buleleng! - Dinas Kesehatan Kabupaten Buleleng,positif,https://dinkes.bulelengkab.go.id/informasi/detail/berita/11_sosialisasi-program-makan-bergizi-gratis-mbg-perkuat-upaya-penanggulangan-gizi-dan-stunting-di-buleleng
"Pemerintah Perketat Program Makan Bergizi Gratis, Ribuan Dapur Disanksi - AsatuNews.co.id",netral,https://www.asatunews.co.id/pemerintah-perketat-makan-bergizi-gratis
"Perkuat Kolaborasi, Pemkot Cirebon Dukung MBG untuk Pemenuhan Gizi dan Perputaran Ekonomi - Pemerintah Kota Cirebon",positif,https://cirebonkota.go.id/berita/perkuat-kolaborasi-pemkot-cirebon-dukung-mbg-untuk-pemenuhan-gizi-dan-perputaran-ekonomi
[HOAKS] Program Makan Bergizi Gratis Diganti dengan Uang Tunai - Pemerintah Daerah Kabupaten Cilacap,netral,https://cilacapkab.go.id/v3/hoaks-program-makan-bergizi-gratis-diganti-dengan-uang-tunai/
Mencermati Aspek Perpajakan dalam Program Makan Bergizi Gratis (MBG) - DDTCNews,netral,https://news.ddtc.co.id/review/opini/1817509/mencermati-aspek-perpajakan-dalam-program-makan-bergizi-gratis-mbg
"Rakor Program Makan Bergizi Gratis (MBG) “Menguatkan Kemitraan, Mendorong UMKM Naik Kelas” - Disdagperinkopukm Buleleng",positif,https://disdagperinkopukm.bulelengkab.go.id/informasi/detail/artikel/37_rakor-program-makan-bergizi-gratis-mbg-menguatkan-kemitraan-mendorong-umkm-naik-kelas
Gus Yahya Sebut Program Makan Bergizi Gratis Strategi Transformasi Bangsa - NU Online,positif,https://www.nu.or.id/nasional/gus-yahya-sebut-program-makan-bergizi-gratis-strategi-transformasi-bangsa-5UKlP
"Garut Jadi Lokasi Uji Petik Nasional, BGN dan Bappenas Evaluasi Pelaksanaan Program Makan Bergizi Gratis - Pemerintah Kabupaten Garut",positif,https://www.garutkab.go.id/berita/garut-jadi-lokasi-uji-petik-nasional-bgn-dan-bappenas-evaluasi-pelaksanaan-program-makan-bergizi-gratis
Plt. Sekda Kalteng : Program Makan Bergizi Gratis Jadi Mesin Baru Penggerak Ekonomi Kalteng - Pemerintah Provinsi Kalimantan Tengah,positif,https://kalteng.go.id/berita/read/42373/plt-sekda-kalteng-program-makan-bergizi-gratis-jadi-mesin-baru-penggerak-ekonomi-kalteng
Wagub Kalteng Resmikan SPPG Langkai 4 Pahandut untuk Perkuat Program Makan Bergizi Gratis - Pemerintah Provinsi Kalimantan Tengah,positif,https://kalteng.go.id/berita/read/42382/wagub-kalteng-resmikan-sppg-langkai-4-pahandut-untuk-perkuat-program-makan-bergizi-gratis
"Prabowo Tegaskan Pemerintah Tanggung Jawab Penuh Atas MBG, Perketat Pengawasan untuk 0 Penyimpangan - magetan.go.id",positif,https://magetan.go.id/prabowo-tegaskan-pemerintah-tanggung-jawab-penuh-atas-mbg-perketat-pengawasan-untuk-0-penyimpangan/
"Bupati Jember Resmikan SPPG Rambipuji 2, Program Makan Bergizi Gratis Jangkau Ribuan Siswa di Kecamatan Rambipuji - Pemkab Jember",positif,https://www.jemberkab.go.id/bupati-jember-resmikan-sppg-rambipuji-2-program-makan-bergizi-gratis-jangkau-ribuan-siswa-di-kecamatan-rambipuji/
"Pemerintah Perketat Program Makan Bergizi Gratis, Ribuan Dapur Disanksi - AsatuNews.co.id",netral,https://www.asatunews.co.id/pemerintah-perketat-makan-bergizi-gratis
"Prabowo: 99,99 Persen Program Makan Bergizi Gratis Harus Dinyatakan Berhasil - Liputan6.com",positif,https://www.liputan6.com/news/read/6270422/prabowo-9999-persen-program-makan-bergizi-gratis-harus-dinyatakan-berhasil
Pemerintah Perkuat Distribusi Program MBG ke Ibu Hamil-Menyu - Tribrata News,positif,https://tribratanews.polri.go.id/blog/nasional-3/pemerintah-perkuat-distribusi-program-mbg-ke-ibu-hamil-menyusui-non-paud-95645
Mensos Ungkap Tujuan Program Makan Bergizi Gratis untuk Lansia - Tempo.co,positif,https://www.tempo.co/politik/mensos-ungkap-tujuan-program-makan-bergizi-gratis-untuk-lansia-2090853
Menimbang Urgensi dan Risiko: Dampak Positif dan Negatif Program Makan Bergizi Gratis (MBG) di Indonesia - Kompasiana.com - Kompasiana.com,netral,https://www.kompasiana.com/moch26648/69244eeaed6415501d49ee22/menimbang-urgensi-dan-risiko-dampak-positif-dan-negatif-program-makan-bergizi-gratis-mbg-di-indonesia
"Program Makan Bergizi Gratis Topang Kinerja Ekonomi RI, Dorong Permintaan Domestik dan Sektor Peternakan - wajokab.go.id",positif,https://wajokab.go.id/berita/detail/program-makan-bergizi-gratis-topang-kinerja-ekonomi-ri-dorong-permintaan-domestik-dan-sektor-peternakan
Press Release Diskominfo Kabupaten Bogor - Portal Resmi Kabupaten Bogor,positif,https://bogorkab.go.id/berita/detail-berita/cbd34a2e-d911-4435-bda9-99cc8035e35c
Presiden Prabowo: Program Makan Bergizi Gratis Adalah Investasi untuk Masa Depan Bangsa - Presiden RI,positif,https://presidenri.go.id/siaran-pers/presiden-prabowo-program-makan-bergizi-gratis-adalah-investasi-untuk-masa-depan-bangsa/
"Program Makan Bergizi Gratis Terus Diperluas, Ketahanan Gizi Fondasi Ketahanan Nasional - Kemenko Polkam R.I.",positif,https://polkam.go.id/menko-polkam-program-makan-bergizi-gratis-terus-diperluas-ketahanan-gizi-fondasi-ketahanan-nasional/
Program Makan Bergizi Gratis Disambut Antusias Siswa di Boyolali - Kemenkes,positif,https://kemkes.go.id/id/program-makan-bergizi-gratis-disambut-antusias-siswa-di-boyolali
MIN 20 Jakarta Mulai Jalankan Program Makan Bergizi Gratis (MBG) - Jakarta Kemenag,positif,https://dki.kemenag.go.id/berita/min-20-jakarta-mulai-jalankan-program-makan-bergizi-gratis-mbg-3e56r
Kemenkes Perketat Pengawasan dalam Program Makan Bergizi Gratis - Kemenkes,positif,https://kemkes.go.id/id/kemenkes-perketat-pengawasan-dalam-program-makan-bergizi-gratis
Ratusan Siswa MTsN 17 Jakarta Antusias Sambut Hari Pertama Program Makan Bergizi Gratis - Jakarta Kemenag,positif,https://dki.kemenag.go.id/berita/ratusan-siswa-mtsn-17-jakarta-antusias-sambut-hari-pertama-program-makan-bergizi-gratis-Mwmvf
Kemenkes Tegaskan Keamanan Pangan sebagai Kunci Keberhasilan Program Makan Bergizi Gratis - Kemenkes,positif,https://kemkes.go.id/id/kemenkes-tegaskan-keamanan-pangan-sebagai-kunci-keberhasilan-program-makan-bergizi-gratis
"Kenyang Makan Bergizi Gratis, Siswa Bisa Nabung Rp5 Ribu per Hari - Pemerintah Provinsi Jawa Tengah",positif,https://jatengprov.go.id/publik/kenyang-makan-bergizi-gratis-siswa-bisa-nabung-rp5-ribu-per-hari/
Program Makan Bergizi Gratis (MBG): Investasi Gizi dan Ekonomi Daerah - Kementerian Keuangan,positif,https://mediakeuangan.kemenkeu.go.id/article/show/program-makan-bergizi-gratis-investasi-gizi-dan-ekonomi-daerah
Mewujudkan Indonesia Sehat: Implementasi Program Makanan Bergizi Gratis di Tebing Tinggi sebagai Langkah Strategis Asta Cita - Website Resmi Pemerintah Kota Tebing Tinggi - Pemerintah Kota Tebing Tinggi,positif,https://tebingtinggikota.go.id/berita/artikel/mewujudkan-indonesia-sehat-implementasi-program-makanan-bergizi-gratis-di-tebing-tinggi-sebagai-langkah-strategis-asta-cita
Program Makan Bergizi Gratis di Jember: Wujud Komitmen untuk Generasi Sehat - Pemkab Jember,positif,https://www.jemberkab.go.id/program-makan-bergizi-gratis-di-jember-wujud-komitmen-untuk-generasi-sehat/
Dinkes Pastikan Program Makan Bergizi Gratis di Kota Bandung Aman untuk Anak Sekolah - Jabarprov,positif,https://www.jabarprov.go.id/berita/dinkes-pastikan-program-makan-bergizi-gratis-di-kota-bandung-aman-untuk-anak-sekolah-21253
"Pemerintah Perkuat Tata Kelola Program MBG, Keselamatan Anak Jadi Prioritas - Kemenkes",positif,https://kemkes.go.id/id/pemerintah-perkuat-tata-kelola-program-mbg-keselamatan-anak-jadi-prioritas
Krisis Makan Bergizi Gratis: Retaknya Kepercayaan Publik - Universitas Andalas,negatif,https://unand.ac.id/berita/opini/1504-opini-mahasiswa-mbg-program-pemerintah-janji
Kisah Awal Badan Gizi Nasional: Dari Diskusi Panjang Hingga Operasional Dapur Seharga Rp900 Juta - jabar.tribunnews.com,positif,https://jabar.tribunnews.com/jabar-region/1171876/kisah-awal-badan-gizi-nasional-dari-diskusi-panjang-hingga-operasional-dapur-seharga-rp900-juta
Puluhan Massa Laporkan Dugaan Penyimpangan Pengadaan Badan Gizi Nasional - BeritaSatu.com,negatif,https://www.beritasatu.com/network/bisnistoday/836307/puluhan-massa-laporkan-dugaan-penyimpangan-pengadaan-badan-gizi-nasional
Bilamana SPPG Tak Dapat Insentif Rp 6 Juta per Hari? - Kompas.com,netral,https://nasional.kompas.com/read/2026/04/30/08544411/bilamana-sppg-tak-dapat-insentif-rp-6-juta-per-hari?page=all
Satgas MBG Sukabumi Minta Evaluasi Aturan Usia Relawan - Radar Sukabumi,netral,https://radarsukabumi.com/kota-sukabumi/satgas-mbg-sukabumi-minta-evaluasi-aturan-usia-relawan/
"SPPG Aralle Disetop BGN Usai Temuan Belatung di Omprengan MBG, Korwil: Ini Alarm Keras - Pikiran Rakyat Sulbar - Pikiran Rakyat Sulbar",negatif,https://sulbar.pikiran-rakyat.com/lainnya/pr-31110185499/sppg-aralle-disetop-bgn-usai-temuan-belatung-di-omprengan-mbg-korwil-ini-alarm-keras
"Penerima MBG Tembus 61,9 juta dari Sabang hingga Merauke, Tercatat 27.760 SPPG di Indonesia - Wartakotalive.com",positif,https://wartakota.tribunnews.com/news/888995/penerima-mbg-tembus-619-juta-dari-sabang-hingga-merauke-tercatat-27760-sppg-di-indonesia
"BGN Sebut Ada 27.760 SPPG and 100 Persen Dibiayai Investasi Mitra, Sudah 61,9 Juta Penerima Manfaat - Tribunnews.com",positif,https://tangerang.tribunnews.com/news/57630/bgn-sebut-ada-27760-sppg-dan-100-persen-dibiayai-investasi-mitra-sudah-619-juta-penerima-manfaat
"BGN Fasilitasi Akses Validasi Data MBG, Publik Bisa Cek Langsung, Ini Linknya - Kompas.com",positif,https://nasional.kompas.com/read/2026/04/23/15452661/bgn-fasilitasi-akses-validasi-data-mbg-publik-bisa-cek-langsung-ini-linknya
BGN anggarkan tablet hingga semir sepatu senilai miliaran rupiah - BBC,negatif,https://www.bbc.com/indonesia/articles/crr110erpyeo
"Gaduh BGN Beli Semir dan Sikat Sepatu hingga Rp 1,5 Miliar, Ini Penjelasannya - detikHealth",netral,https://health.detik.com/berita-detikhealth/d-8451217/gaduh-bgn-beli-semir-dan-sikat-sepatu-hingga-rp-1-5-miliar-ini-penjelasannya
Badan Gizi Nasional Tegaskan Undangan Bimtek Pengelolaan SPPG 2026 Adalah Dokumen Palsu - InvestorTrust,netral,https://investortrust.id/national/102025/badan-gizi-nasional-tegaskan-undangan-bimtek-pengelolaan-sppg-2026-adalah-dokumen-palsu
"Dukung Tertib Arsip Program MBG, ANRI Gelar Bimtek untuk Badan Gizi Nasional - Arsip Nasional Republik Indonesia",positif,https://www.anri.go.id/publikasi/berita/dukung-tertib-arsip-program-mbg-anri-gelar-bimtek-untuk-badan-gizi-nasional
"Sejarah Badan Gizi Nasional (BGN): Dibentuk Jokowi, Dibesarkan Prabowo - National Geographic Indonesia",netral,https://nationalgeographic.grid.id/read/134372162/sejarah-badan-gizi-nasional-bgn-dibentuk-jokowi-dibesarkan-prabowo
Enam SPPG di Papua Tengah Kembali Aktif Setelah Dihentikan Sementara oleh BGN - seputarpapua.com,positif,https://seputarpapua.com/view/enam-sppg-di-papua-tengah-kembali-aktif-setelah-dihentikan-sementara-oleh-bgn.html
Kata BGN Soal MBG Butuh 19 Ribu Ekor Sapi Per Hari - Tempo.co,netral,https://www.tempo.co/politik/kata-bgn-soal-mbg-butuh-19-ribu-ekor-sapi-per-hari-2131085
"Bos BGN Buka Suara soal Anggaran IT Tembus Rp 1,2 T - detikFinance",netral,https://finance.detik.com/berita-ekonomi-bisnis/d-8453820/bos-bgn-buka-suara-soal-anggaran-it-tembus-rp-1-2-t
BGN Pastikan Penggunaan Anggaran Program MBG Disetujui Kemenkeu - Kompas.com,positif,https://nasional.kompas.com/read/2026/04/09/11100831/bgn-pastikan-penggunaan-anggaran-program-mbg-disetujui-kemenkeu
Kepala BGN Sebut Anggaran Pengadaan Motor Listrik Disetujui Kemenkeu - detikFinance,positif,https://finance.detik.com/berita-ekonomi-bisnis/d-8459205/kepala-bgn-sebut-anggaran-pengadaan-motor-listrik-disetujui-kemenkeu
"Dukung Tertib Arsip Program MBG, ANRI Gelar Bimtek Khusus untuk Badan Gizi Nasional - Arsip Nasional Republik Indonesia",positif,https://www.anri.go.id/en/publications/news/dukung-tertib-arsip-program-mbg-anri-gelar-bimtek-khusus-untuk-badan-gizi-nasional
Puluhan Massa Laporkan Dugaan Penyimpangan Pengadaan Badan Gizi Nasional - Bisnistoday,negatif,https://bisnistoday.co.id/puluhan-massa-laporkan-dugaan-penyimpangan-pengadaan-badan-gizi-nasional/
"SPPG Bunut Baok 2 Siap Beroperasi, Tunggu Persetujuan BGN - insidelombok",positif,https://insidelombok.id/lombok-tengah/sppg-bunut-baok-2-siap-beroperasi-tunggu-persetujuan-bgn/
Belanja Aneh Badan Gizi Nasional - Tempo.co,negatif,https://www.tempo.co/data/data/belanja-aneh-badan-gizi-nasional-2130779
"Bengkel Belum Ada, Kok BGN Nekat Beli 25 Ribu Unit Motor MBG? - detikoto",negatif,https://oto.detik.com/berita/d-8439871/bengkel-belum-ada-kok-bgn-nekat-beli-25-ribu-unit-motor-mbg
"Heboh Pengadaan Laptop-Alat Makan Rp 4 T, Bos BGN Buka Suara - detikFinance",netral,https://finance.detik.com/berita-ekonomi-bisnis/d-8442584/heboh-pengadaan-laptop-alat-makan-rp-4-t-bos-bgn-buka-suara
Badan Gizi Nasional Bantah Program Makan Bergizi Penyebab Balita Meninggal - Babel Insight,positif,https://www.babelinsight.id/bgn-bantah-makan-bergizi-gratis-penyebab-kematian
"Badan Gizi Nasional Anggarkan Rp 5,7 Miliar untuk Koordinasi Virtual - Babel Insight",netral,https://www.babelinsight.id/anggaran-zoom-badan-gizi-nasional
BGN Temukan Boraks dan Bakteri pada Makanan Gratis di Anambas - Babel Insight,negatif,https://www.babelinsight.id/bgn-temukan-boraks-bakteri-makanan-gratis
BGN Bantah Pengadaan Laptop 32 Ribu Unit hingga Alat Makan MBG Rp4 T - CNN Indonesia,netral,https://www.cnnindonesia.com/ekonomi/20260413190834-92-1347510/bgn-bantah-pengadaan-laptop-32-ribu-unit-hingga-alat-makan-mbg-rp4-t
"Cegah Stunting, Badan Gizi Nasional Operasikan 19 Titik Layanan di Sleman - InfoPublik",positif,https://infopublik.id/kategori/nusantara/965745/cegah-stunting-badan-gizi-nasional-operasikan-19-titik-layanan-di-sleman
Kejanggalan Pengadaan Sepeda Motor MBG - Tempo.co,negatif,https://www.tempo.co/politik/sepeda-motor-bgn-ijazah-jokowi-2128302
Badan Gizi Nasional Beri Sanksi Tegas Pengelola Dapur Bermasalah - Babel Insight,netral,https://www.babelinsight.id/bgn-sanksi-pengelola-dapur-gizi
Sosialisasi Program MBG di Desa Pingit Temanggung Tekankan Peran Strategis BGN dan Dukungan Masyarakat - Inilahnews - Inilahnews,positif,https://www.inilahnews.com/news/11917076794/sosialisasi-program-mbg-di-desa-pingit-temanggung-tekankan-peran-strategis-bgn-dan-dukungan-masyarakat
"Tabrak Aturan Badan Gizi Nasional, SPPG Sukamandi Ciasem 012 Diduga ‘Pangkas’ Menu Balita Jadi Biskuit Kering - warta.in",negatif,https://warta.in/tabrak-aturan-badan-gizi-nasional-sppg-sukamandi-ciasem-012-diduga-pangkas-menu-balita-jadi-biskuit-kering/
Badan Gizi Nasional Hindari Penyeragaman Menu Makan Bergizi Gratis - Babel Insight,positif,https://www.babelinsight.id/bgn-hindari-penyeragaman-menu-makan
Badan Gizi Nasional Alokasikan Triliunan Rupiah untuk Pengadaan Operasional - Babel Insight,positif,https://www.babelinsight.id/pengadaan-barang-badan-gizi-nasional
